Local,ID,Region,Estado,Ciudad,Precio por unidad,Cantidad vendida,Total vendido,Ganacias,Margen de operacion,Tipo de venta,Genero,Tipo de ropa,Año,Mes,Dia
Sports Direct,1185732,South,Mississippi,Jackson,43,158,6794,3057.3,0.45,Outlet,Femenino,Calzado,2021,12,16
Sports Direct,1185732,South,Mississippi,Jackson,41,143,5863,2755.61,0.47000000000000003,Outlet,Femenino,Calzado,2021,12,16
Sports Direct,1185732,South,Mississippi,Jackson,54,157,8478,3221.64,0.38,Outlet,Masculino,Vestir,2021,12,16
Sports Direct,1185732,South,Mississippi,Jackson,53,178,9434,5188.700000000001,0.55,Outlet,Femenino,Vestir,2021,12,16
Sports Direct,1197831,South,Mississippi,Jackson,17,215,3655,1608.2,0.44,Outlet,Masculino,Calzado,2021,1,23
Sports Direct,1197831,South,Mississippi,Jackson,18,135,2430,971.9999999999999,0.39999999999999997,Outlet,Masculino,Calzado,2021,1,23
Sports Direct,1197831,South,Mississippi,Jackson,11,140,1540,677.6,0.44,Outlet,Femenino,Calzado,2021,1,23
Sports Direct,1197831,South,Mississippi,Jackson,13,102,1326,623.22,0.47000000000000003,Outlet,Femenino,Calzado,2021,1,23
Sports Direct,1197831,South,Mississippi,Jackson,26,123,3198,1215.24,0.38,Outlet,Masculino,Vestir,2021,1,23
Sports Direct,1197831,South,Mississippi,Jackson,18,158,2844,1222.92,0.43000000000000005,Outlet,Femenino,Vestir,2021,1,23
Sports Direct,1197831,South,Mississippi,Jackson,17,210,3570,1606.5,0.45,Outlet,Masculino,Calzado,2021,2,21
Sports Direct,1197831,South,Mississippi,Jackson,17,112,1904,742.56,0.38999999999999996,Outlet,Masculino,Calzado,2021,2,21
Sports Direct,1197831,South,Mississippi,Jackson,11,136,1496,628.32,0.42000000000000004,Outlet,Femenino,Calzado,2021,2,21
Walmart,1197831,South,Arkansas,Little Rock,15,78,1170,549.9,0.47000000000000003,Outlet,Femenino,Calzado,2021,2,21
Walmart,1197831,South,Arkansas,Little Rock,23,111,2553,944.61,0.37,Outlet,Masculino,Vestir,2021,2,21
Walmart,1197831,South,Arkansas,Little Rock,16,145,2320,974.4000000000001,0.42000000000000004,Outlet,Femenino,Vestir,2021,2,21
Walmart,1197831,South,Arkansas,Little Rock,15,206,3090,1452.3000000000002,0.47000000000000003,Outlet,Masculino,Calzado,2021,3,19
Walmart,1197831,South,Arkansas,Little Rock,14,107,1498,554.26,0.37,Outlet,Masculino,Calzado,2021,3,19
Walmart,1197831,South,Arkansas,Little Rock,8,112,896,403.2,0.45,Outlet,Femenino,Calzado,2021,3,19
Walmart,1197831,South,Arkansas,Little Rock,15,70,1050,493.50000000000006,0.47000000000000003,Outlet,Femenino,Calzado,2021,3,19
Walmart,1197831,South,Arkansas,Little Rock,24,88,2112,844.8,0.39999999999999997,Outlet,Masculino,Vestir,2021,3,19
Walmart,1197831,South,Arkansas,Little Rock,20,112,2240,1030.4,0.46,Outlet,Femenino,Vestir,2021,3,19
Walmart,1197831,South,Arkansas,Little Rock,19,204,3876,1744.2,0.45,Outlet,Masculino,Calzado,2021,4,20
Walmart,1197831,South,Arkansas,Little Rock,20,102,2040,815.9999999999999,0.39999999999999997,Outlet,Masculino,Calzado,2021,4,20
Walmart,1197831,South,Arkansas,Little Rock,11,96,1056,496.32000000000005,0.47000000000000003,Outlet,Femenino,Calzado,2021,4,20
Walmart,1197831,South,Arkansas,Little Rock,13,77,1001,470.47,0.47000000000000003,Outlet,Femenino,Calzado,2021,4,20
Walmart,1197831,South,Arkansas,Little Rock,31,75,2325,860.25,0.37,Outlet,Masculino,Vestir,2021,4,20
Walmart,1197831,South,Arkansas,Little Rock,24,120,2880,1267.2,0.44,Outlet,Femenino,Vestir,2021,4,20
Walmart,1197831,South,Arkansas,Little Rock,26,228,5928,2726.88,0.46,Outlet,Masculino,Calzado,2021,5,19
Walmart,1197831,South,Arkansas,Little Rock,28,116,3248,1364.1599999999999,0.42,Outlet,Masculino,Calzado,2021,5,19
Walmart,1197831,South,Arkansas,Little Rock,27,119,3213,1413.72,0.44,Outlet,Femenino,Calzado,2021,5,19
Walmart,1197831,South,Arkansas,Little Rock,24,90,2160,1015.2,0.47000000000000003,Outlet,Femenino,Calzado,2021,5,19
Walmart,1197831,South,Arkansas,Little Rock,32,111,3552,1385.2799999999997,0.38999999999999996,Outlet,Masculino,Vestir,2021,5,19
Walmart,1197831,South,Arkansas,Little Rock,33,145,4785,2248.9500000000003,0.47000000000000003,Outlet,Femenino,Vestir,2021,5,19
Walmart,1197831,South,Arkansas,Little Rock,28,236,6608,2907.52,0.44,Outlet,Masculino,Calzado,2021,6,21
Walmart,1197831,South,Arkansas,Little Rock,25,149,3725,1452.7499999999998,0.38999999999999996,Outlet,Masculino,Calzado,2021,6,21
Walmart,1197831,South,Arkansas,Little Rock,28,124,3472,1562.4,0.45,Outlet,Femenino,Calzado,2021,6,21
Walmart,1197831,South,Arkansas,Little Rock,29,124,3596,1582.24,0.44,Outlet,Femenino,Calzado,2021,6,21
Walmart,1197831,South,Arkansas,Little Rock,37,116,4292,1673.8799999999999,0.38999999999999996,Outlet,Masculino,Vestir,2021,6,21
Walmart,1197831,South,Arkansas,Little Rock,48,165,7920,3405.6000000000004,0.43000000000000005,Outlet,Femenino,Vestir,2021,6,21
Walmart,1197831,South,Arkansas,Little Rock,39,271,10569,4438.9800000000005,0.42000000000000004,Outlet,Masculino,Calzado,2021,7,19
Walmart,1197831,South,Arkansas,Little Rock,36,163,5868,2171.16,0.37,Outlet,Masculino,Calzado,2021,7,19
Walmart,1197831,South,Arkansas,Little Rock,32,140,4480,1971.2,0.44,Outlet,Femenino,Calzado,2021,7,19
Walmart,1197831,South,Arkansas,Little Rock,35,120,4200,1806.0000000000002,0.43000000000000005,Outlet,Femenino,Calzado,2021,7,19
Walmart,1197831,South,Arkansas,Little Rock,40,149,5960,2384,0.39999999999999997,Outlet,Masculino,Vestir,2021,7,19
Walmart,1197831,South,Arkansas,Little Rock,50,198,9900,4554,0.46,Outlet,Femenino,Vestir,2021,7,19
Walmart,1197831,South,Arkansas,Little Rock,43,233,10019,4508.55,0.45,Outlet,Masculino,Calzado,2021,8,20
Walmart,1197831,South,Arkansas,Little Rock,42,163,6846,2669.9399999999996,0.38999999999999996,Outlet,Masculino,Calzado,2021,8,20
Walmart,1197831,South,Arkansas,Little Rock,40,135,5400,2376,0.44,Outlet,Femenino,Calzado,2021,8,20
Walmart,1197831,South,Arkansas,Little Rock,29,132,3828,1722.6000000000001,0.45,Outlet,Femenino,Calzado,2021,8,20
Walmart,1197831,South,Arkansas,Little Rock,40,113,4520,1672.4,0.37,Outlet,Masculino,Vestir,2021,8,20
Walmart,1197831,South,Arkansas,Little Rock,40,193,7720,3628.4,0.47000000000000003,Outlet,Femenino,Vestir,2021,8,20
Walmart,1197831,South,Arkansas,Little Rock,35,221,7735,3326.05,0.43000000000000005,Outlet,Masculino,Calzado,2021,9,19
Walmart,1197831,South,Arkansas,Little Rock,26,135,3510,1439.1,0.41,Outlet,Masculino,Calzado,2021,9,19
Walmart,1197831,South,Arkansas,Little Rock,11,123,1353,635.9100000000001,0.47000000000000003,Outlet,Femenino,Calzado,2021,9,19
Walmart,1197831,South,Arkansas,Little Rock,12,104,1248,524.1600000000001,0.42000000000000004,Outlet,Femenino,Calzado,2021,9,19
Walmart,1197831,South,Arkansas,Little Rock,18,111,1998,779.2199999999999,0.38999999999999996,Outlet,Masculino,Vestir,2021,9,19
Walmart,1197831,South,Arkansas,Little Rock,22,140,3080,1293.6000000000001,0.42000000000000004,Outlet,Femenino,Vestir,2021,9,19
Walmart,1197831,South,Arkansas,Little Rock,21,180,3780,1701,0.45,Outlet,Masculino,Calzado,2021,10,21
Walmart,1197831,South,Arkansas,Little Rock,14,132,1848,739.1999999999999,0.39999999999999997,Outlet,Masculino,Calzado,2021,10,21
Walmart,1197831,South,Arkansas,Little Rock,16,99,1584,728.64,0.46,Outlet,Femenino,Calzado,2021,10,21
Walmart,1197831,South,Arkansas,Little Rock,15,94,1410,634.5,0.45,Outlet,Femenino,Calzado,2021,10,21
Walmart,1197831,South,Arkansas,Little Rock,21,91,1911,707.0699999999999,0.37,Outlet,Masculino,Vestir,2021,10,21
West Gear,1197831,South,Arkansas,Little Rock,20,132,2640,1188,0.45,Outlet,Femenino,Vestir,2021,10,21
West Gear,1197831,South,Arkansas,Little Rock,18,176,3168,1457.28,0.46,Outlet,Masculino,Calzado,2021,11,20
West Gear,1197831,South,Arkansas,Little Rock,11,116,1276,535.92,0.42,Outlet,Masculino,Calzado,2021,11,20
West Gear,1197831,South,Arkansas,Little Rock,19,102,1938,833.3400000000001,0.43000000000000005,Outlet,Femenino,Calzado,2021,11,20
West Gear,1197831,South,Arkansas,Little Rock,41,128,5248,2309.12,0.44,Outlet,Femenino,Calzado,2021,11,20
West Gear,1197831,South,Arkansas,Little Rock,56,105,5880,2410.7999999999997,0.41,Outlet,Masculino,Vestir,2021,11,20
West Gear,1197831,South,Arkansas,Little Rock,53,135,7155,3219.75,0.45,Outlet,Femenino,Vestir,2021,11,20
West Gear,1197831,South,Arkansas,Little Rock,55,238,13090,6021.400000000001,0.46,Outlet,Masculino,Calzado,2021,12,19
West Gear,1197831,South,Arkansas,Little Rock,46,155,7130,2851.9999999999995,0.39999999999999997,Outlet,Masculino,Calzado,2021,12,19
West Gear,1197831,South,Arkansas,Little Rock,43,149,6407,2819.08,0.44,Outlet,Femenino,Calzado,2021,12,19
West Gear,1197831,South,Arkansas,Little Rock,40,124,4960,2281.6,0.46,Outlet,Femenino,Calzado,2021,12,19
West Gear,1197831,South,Arkansas,Little Rock,50,132,6600,2640,0.39999999999999997,Outlet,Masculino,Vestir,2021,12,19
West Gear,1197831,South,Arkansas,Little Rock,55,170,9350,4207.5,0.45,Outlet,Femenino,Vestir,2021,12,19
West Gear,1197831,South,Arkansas,Little Rock,17,178,3026,1422.22,0.47000000000000003,Outlet,Masculino,Calzado,2021,1,23
West Gear,1197831,South,Arkansas,Little Rock,18,124,2232,848.16,0.38,Outlet,Masculino,Calzado,2021,1,23
West Gear,1197831,South,Arkansas,Little Rock,10,131,1310,563.3000000000001,0.43000000000000005,Outlet,Femenino,Calzado,2021,1,23
West Gear,1197831,South,Arkansas,Little Rock,13,74,962,413.66,0.43000000000000005,Outlet,Femenino,Calzado,2021,1,23
West Gear,1197831,South,Arkansas,Little Rock,23,91,2093,858.13,0.41,Outlet,Masculino,Vestir,2021,1,23
West Gear,1197831,South,Arkansas,Little Rock,18,124,2232,1004.4,0.45,Outlet,Femenino,Vestir,2021,1,23
West Gear,1197831,South,Arkansas,Little Rock,18,206,3708,1631.52,0.44,Outlet,Masculino,Calzado,2021,2,21
West Gear,1197831,South,Arkansas,Little Rock,17,83,1411,550.29,0.38999999999999996,Outlet,Masculino,Calzado,2021,2,21
West Gear,1197831,South,Arkansas,Little Rock,12,98,1176,552.72,0.47000000000000003,Outlet,Femenino,Calzado,2021,2,21
West Gear,1197831,South,Oklahoma,Oklahoma City,15,58,870,400.20000000000005,0.46,Outlet,Femenino,Calzado,2021,2,21
West Gear,1197831,South,Oklahoma,Oklahoma City,24,85,2040,815.9999999999999,0.39999999999999997,Outlet,Masculino,Vestir,2021,2,21
West Gear,1197831,South,Oklahoma,Oklahoma City,14,112,1568,721.2800000000001,0.46,Outlet,Femenino,Vestir,2021,2,21
West Gear,1197831,South,Oklahoma,Oklahoma City,14,182,2548,1172.0800000000002,0.46,Outlet,Masculino,Calzado,2021,3,19
West Gear,1197831,South,Oklahoma,Oklahoma City,15,78,1170,479.7,0.41,Outlet,Masculino,Calzado,2021,3,19
West Gear,1197831,South,Oklahoma,Oklahoma City,7,83,581,261.45,0.45,Outlet,Femenino,Calzado,2021,3,19
West Gear,1197831,South,Oklahoma,Oklahoma City,16,39,624,293.28000000000003,0.47000000000000003,Outlet,Femenino,Calzado,2021,3,19
West Gear,1197831,South,Oklahoma,Oklahoma City,26,61,1586,666.12,0.42,Outlet,Masculino,Vestir,2021,3,19
West Gear,1197831,South,Oklahoma,Oklahoma City,18,88,1584,728.64,0.46,Outlet,Femenino,Vestir,2021,3,19
West Gear,1197831,South,Oklahoma,Oklahoma City,20,184,3680,1692.8000000000002,0.46,Outlet,Masculino,Calzado,2021,4,20
West Gear,1197831,South,Oklahoma,Oklahoma City,18,79,1422,554.5799999999999,0.38999999999999996,Outlet,Masculino,Calzado,2021,4,20
West Gear,1197831,South,Oklahoma,Oklahoma City,10,70,700,322,0.46,Outlet,Femenino,Calzado,2021,4,20
West Gear,1197831,South,Oklahoma,Oklahoma City,15,47,705,303.15000000000003,0.43000000000000005,Outlet,Femenino,Calzado,2021,4,20
West Gear,1197831,South,Oklahoma,Oklahoma City,27,54,1458,568.6199999999999,0.38999999999999996,Outlet,Masculino,Vestir,2021,4,20
West Gear,1197831,South,Oklahoma,Oklahoma City,22,111,2442,1050.0600000000002,0.43000000000000005,Outlet,Femenino,Vestir,2021,4,20
West Gear,1197831,South,Oklahoma,Oklahoma City,28,179,5012,2155.1600000000003,0.43000000000000005,Outlet,Masculino,Calzado,2021,5,19
West Gear,1197831,South,Oklahoma,Oklahoma City,29,93,2697,1024.86,0.38,Outlet,Masculino,Calzado,2021,5,19
West Gear,1197831,South,Oklahoma,Oklahoma City,27,88,2376,997.9200000000001,0.42000000000000004,Outlet,Femenino,Calzado,2021,5,19
West Gear,1197831,South,Oklahoma,Oklahoma City,26,74,1924,808.08,0.42000000000000004,Outlet,Femenino,Calzado,2021,5,19
West Gear,1197831,South,Oklahoma,Oklahoma City,33,80,2640,1082.3999999999999,0.41,Outlet,Masculino,Vestir,2021,5,19
West Gear,1197831,South,Oklahoma,Oklahoma City,33,116,3828,1722.6000000000001,0.45,Outlet,Femenino,Vestir,2021,5,19
West Gear,1197831,South,Oklahoma,Oklahoma City,32,192,6144,2826.2400000000002,0.46,Outlet,Masculino,Calzado,2021,6,21
West Gear,1197831,South,Oklahoma,Oklahoma City,25,123,3075,1199.2499999999998,0.38999999999999996,Outlet,Masculino,Calzado,2021,6,21
West Gear,1197831,South,Oklahoma,Oklahoma City,27,107,2889,1242.2700000000002,0.43000000000000005,Outlet,Femenino,Calzado,2021,6,21
West Gear,1197831,South,Oklahoma,Oklahoma City,29,102,2958,1331.1000000000001,0.45,Outlet,Femenino,Calzado,2021,6,21
West Gear,1197831,South,Oklahoma,Oklahoma City,41,105,4305,1635.9,0.38,Outlet,Masculino,Vestir,2021,6,21
West Gear,1197831,South,Oklahoma,Oklahoma City,40,143,5720,2402.4,0.42000000000000004,Outlet,Femenino,Vestir,2021,6,21
West Gear,1197831,South,Oklahoma,Oklahoma City,43,238,10234,4298.280000000001,0.42000000000000004,Outlet,Masculino,Calzado,2021,7,19
West Gear,1197831,South,Oklahoma,Oklahoma City,35,135,4725,1795.5,0.38,Outlet,Masculino,Calzado,2021,7,19
West Gear,1197831,South,Oklahoma,Oklahoma City,33,131,4323,1858.89,0.43000000000000005,Outlet,Femenino,Calzado,2021,7,19
West Gear,1197831,South,Oklahoma,Oklahoma City,36,107,3852,1771.92,0.46,Outlet,Femenino,Calzado,2021,7,19
West Gear,1197831,South,Oklahoma,Oklahoma City,43,116,4988,2045.08,0.41,Outlet,Masculino,Vestir,2021,7,19
West Gear,1197831,South,Oklahoma,Oklahoma City,45,163,7335,3447.4500000000003,0.47000000000000003,Outlet,Femenino,Vestir,2021,7,19
West Gear,1197831,South,Oklahoma,Oklahoma City,41,230,9430,3960.6000000000004,0.42000000000000004,Outlet,Masculino,Calzado,2021,8,20
West Gear,1197831,South,Oklahoma,Oklahoma City,37,140,5180,2175.6,0.42,Outlet,Masculino,Calzado,2021,8,20
West Gear,1197831,South,Oklahoma,Oklahoma City,38,113,4294,2018.18,0.47000000000000003,Outlet,Femenino,Calzado,2021,8,20
West Gear,1197831,South,Oklahoma,Oklahoma City,32,111,3552,1491.8400000000001,0.42000000000000004,Outlet,Femenino,Calzado,2021,8,20
West Gear,1197831,South,Oklahoma,Oklahoma City,40,105,4200,1554,0.37,Outlet,Masculino,Vestir,2021,8,20
West Gear,1197831,South,Oklahoma,Oklahoma City,40,166,6640,3120.8,0.47000000000000003,Outlet,Femenino,Vestir,2021,8,20
West Gear,1197831,South,Oklahoma,Oklahoma City,35,196,6860,3155.6000000000004,0.46,Outlet,Masculino,Calzado,2021,9,19
West Gear,1197831,South,Oklahoma,Oklahoma City,28,128,3584,1469.4399999999998,0.41,Outlet,Masculino,Calzado,2021,9,19
West Gear,1197831,South,Oklahoma,Oklahoma City,12,91,1092,458.64000000000004,0.42000000000000004,Outlet,Femenino,Calzado,2021,9,19
West Gear,1197831,South,Oklahoma,Oklahoma City,12,83,996,418.32000000000005,0.42000000000000004,Outlet,Femenino,Calzado,2021,9,19
West Gear,1197831,South,Oklahoma,Oklahoma City,20,78,1560,592.8,0.38,Outlet,Masculino,Vestir,2021,9,19
West Gear,1197831,South,Oklahoma,Oklahoma City,23,119,2737,1286.39,0.47000000000000003,Outlet,Femenino,Vestir,2021,9,19
West Gear,1197831,South,Oklahoma,Oklahoma City,20,173,3460,1626.2,0.47000000000000003,Outlet,Masculino,Calzado,2021,10,21
West Gear,1197831,South,Oklahoma,Oklahoma City,14,112,1568,658.56,0.42,Outlet,Masculino,Calzado,2021,10,21
West Gear,1197831,South,Oklahoma,Oklahoma City,14,74,1036,435.12000000000006,0.42000000000000004,Outlet,Femenino,Calzado,2021,10,21
West Gear,1197831,South,Oklahoma,Oklahoma City,15,62,930,390.6,0.42000000000000004,Outlet,Femenino,Calzado,2021,10,21
West Gear,1197831,South,Oklahoma,Oklahoma City,22,68,1496,568.48,0.38,Outlet,Masculino,Vestir,2021,10,21
Kohl's,1197831,South,Oklahoma,Oklahoma City,22,101,2222,1044.3400000000001,0.47000000000000003,Outlet,Femenino,Vestir,2021,10,21
Kohl's,1197831,South,Oklahoma,Oklahoma City,16,166,2656,1168.64,0.44,Outlet,Masculino,Calzado,2021,11,20
Kohl's,1197831,South,Oklahoma,Oklahoma City,11,96,1056,401.28000000000003,0.38,Outlet,Masculino,Calzado,2021,11,20
Kohl's,1197831,South,Oklahoma,Oklahoma City,19,81,1539,661.7700000000001,0.43000000000000005,Outlet,Femenino,Calzado,2021,11,20
Kohl's,1197831,South,Oklahoma,Oklahoma City,37,90,3330,1565.1000000000001,0.47000000000000003,Outlet,Femenino,Calzado,2021,11,20
Kohl's,1197831,South,Oklahoma,Oklahoma City,60,85,5100,2039.9999999999998,0.39999999999999997,Outlet,Masculino,Vestir,2021,11,20
Kohl's,1197831,South,Oklahoma,Oklahoma City,60,128,7680,3302.4000000000005,0.43000000000000005,Outlet,Femenino,Vestir,2021,11,20
Kohl's,1197831,South,Oklahoma,Oklahoma City,55,200,11000,4620,0.42000000000000004,Outlet,Masculino,Calzado,2021,12,19
Kohl's,1197831,South,Oklahoma,Oklahoma City,47,149,7003,2661.14,0.38,Outlet,Masculino,Calzado,2021,12,19
Kohl's,1197831,South,Oklahoma,Oklahoma City,44,131,5764,2593.8,0.45,Outlet,Femenino,Calzado,2021,12,19
Kohl's,1197831,South,Oklahoma,Oklahoma City,45,114,5130,2308.5,0.45,Outlet,Femenino,Calzado,2021,12,19
Kohl's,1197831,South,Oklahoma,Oklahoma City,55,98,5390,2156,0.39999999999999997,Outlet,Masculino,Vestir,2021,12,19
Kohl's,1197831,South,Oklahoma,Oklahoma City,51,128,6528,2807.0400000000004,0.43000000000000005,Outlet,Femenino,Vestir,2021,12,19
Kohl's,1197831,South,Oklahoma,Oklahoma City,17,176,2992,1136.96,0.38,Outlet,Masculino,Calzado,2021,1,16
Kohl's,1197831,South,Oklahoma,Oklahoma City,16,105,1680,638.4,0.38,Outlet,Masculino,Calzado,2021,1,16
Kohl's,1197831,South,Oklahoma,Oklahoma City,12,116,1392,556.8,0.39999999999999997,Outlet,Femenino,Calzado,2021,1,16
Kohl's,1197831,South,Oklahoma,Oklahoma City,16,70,1120,447.99999999999994,0.39999999999999997,Outlet,Femenino,Calzado,2021,1,16
Kohl's,1197831,South,Oklahoma,Oklahoma City,28,88,2464,1010.2399999999999,0.41,Outlet,Masculino,Vestir,2021,1,16
Kohl's,1197831,South,Oklahoma,Oklahoma City,17,119,2023,748.51,0.37,Outlet,Femenino,Vestir,2021,1,16
Kohl's,1197831,South,Oklahoma,Oklahoma City,18,204,3672,1468.8,0.39999999999999997,Outlet,Masculino,Calzado,2021,2,14
Kohl's,1197831,South,Oklahoma,Oklahoma City,17,75,1275,522.75,0.41,Outlet,Masculino,Calzado,2021,2,14
Kohl's,1197831,South,Oklahoma,Oklahoma City,11,90,990,386.09999999999997,0.38999999999999996,Outlet,Femenino,Calzado,2021,2,14
Sports Direct,1185732,Northeast,Connecticut,Hartford,24,39,936,308.87999999999994,0.32999999999999996,Outlet,Femenino,Calzado,2021,2,5
Sports Direct,1185732,Northeast,Connecticut,Hartford,39,66,2574,952.38,0.37,Outlet,Masculino,Vestir,2021,2,5
Sports Direct,1185732,Northeast,Connecticut,Hartford,32,96,3072,1198.08,0.38999999999999996,Outlet,Femenino,Vestir,2021,2,5
Sports Direct,1185732,Northeast,Connecticut,Hartford,26,182,4732,2034.7600000000002,0.43000000000000005,Outlet,Masculino,Calzado,2021,3,3
Sports Direct,1185732,Northeast,Connecticut,Hartford,32,68,2176,979.2,0.45,Outlet,Masculino,Calzado,2021,3,3
Sports Direct,1185732,Northeast,Connecticut,Hartford,23,75,1725,552,0.32,Outlet,Femenino,Calzado,2021,3,3
Sports Direct,1185732,Northeast,Connecticut,Hartford,27,34,918,293.76,0.32,Outlet,Femenino,Calzado,2021,3,3
Sports Direct,1185732,Northeast,Connecticut,Hartford,39,53,2067,702.78,0.33999999999999997,Outlet,Masculino,Vestir,2021,3,3
Sports Direct,1185732,Northeast,Connecticut,Hartford,29,85,2465,961.3499999999999,0.38999999999999996,Outlet,Femenino,Vestir,2021,3,3
Sports Direct,1185732,Northeast,Connecticut,Hartford,28,155,4340,1996.4,0.46,Outlet,Masculino,Calzado,2021,4,4
Sports Direct,1185732,Northeast,Connecticut,Hartford,30,64,1920,844.8,0.44,Outlet,Masculino,Calzado,2021,4,4
Sports Direct,1185732,Northeast,Connecticut,Hartford,20,64,1280,460.79999999999995,0.36,Outlet,Femenino,Calzado,2021,4,4
Sports Direct,1185732,Northeast,Connecticut,Hartford,26,41,1066,341.12,0.32,Outlet,Femenino,Calzado,2021,4,4
Sports Direct,1185732,Northeast,Connecticut,Hartford,37,40,1480,503.19999999999993,0.33999999999999997,Outlet,Masculino,Vestir,2021,4,4
Sports Direct,1185732,Northeast,Connecticut,Hartford,26,94,2444,1026.48,0.42,Outlet,Femenino,Vestir,2021,4,4
Sports Direct,1185732,Northeast,Connecticut,Hartford,40,191,7640,3361.6,0.44,Outlet,Masculino,Calzado,2021,5,3
Sports Direct,1185732,Northeast,Connecticut,Hartford,35,83,2905,1278.2,0.44,Outlet,Masculino,Calzado,2021,5,3
Sports Direct,1185732,Northeast,Connecticut,Hartford,32,83,2656,903.04,0.33999999999999997,Outlet,Femenino,Calzado,2021,5,3
Sports Direct,1185732,Northeast,Connecticut,Hartford,32,74,2368,781.4399999999999,0.32999999999999996,Outlet,Femenino,Calzado,2021,5,3
Sports Direct,1185732,Northeast,Connecticut,Hartford,37,83,3071,1074.85,0.35,Outlet,Masculino,Vestir,2021,5,3
Sports Direct,1185732,Northeast,Connecticut,Hartford,41,128,5248,2204.16,0.42,Outlet,Femenino,Vestir,2021,5,3
Sports Direct,1185732,Northeast,Connecticut,Hartford,40,206,8240,3872.8,0.47000000000000003,Outlet,Masculino,Calzado,2021,6,5
Sports Direct,1185732,Northeast,Connecticut,Hartford,38,124,4712,2214.6400000000003,0.47000000000000003,Outlet,Masculino,Calzado,2021,6,5
Sports Direct,1185732,Northeast,Connecticut,Hartford,35,96,3360,1108.8,0.32999999999999996,Outlet,Femenino,Calzado,2021,6,5
Sports Direct,1185732,Northeast,Connecticut,Hartford,35,85,2975,1041.25,0.35,Outlet,Femenino,Calzado,2021,6,5
Sports Direct,1185732,Northeast,Connecticut,Hartford,36,91,3276,1048.32,0.32,Outlet,Masculino,Vestir,2021,6,5
Sports Direct,1185732,Northeast,Connecticut,Hartford,39,128,4992,1946.8799999999999,0.38999999999999996,Outlet,Femenino,Vestir,2021,6,5
Sports Direct,1185732,Northeast,Connecticut,Hartford,42,195,8190,3685.5,0.45,Outlet,Masculino,Calzado,2021,7,3
Sports Direct,1185732,Northeast,Connecticut,Hartford,38,120,4560,1915.2000000000003,0.42000000000000004,Outlet,Masculino,Calzado,2021,7,3
Sports Direct,1185732,Northeast,Connecticut,Hartford,29,111,3219,1094.4599999999998,0.33999999999999997,Outlet,Femenino,Calzado,2021,7,3
Sports Direct,1185732,Northeast,Connecticut,Hartford,34,94,3196,1150.56,0.36,Outlet,Femenino,Calzado,2021,7,3
Sports Direct,1185732,Northeast,Connecticut,Hartford,43,93,3999,1319.6699999999998,0.32999999999999996,Outlet,Masculino,Vestir,2021,7,3
Sports Direct,1185732,Northeast,Connecticut,Hartford,40,152,6080,2310.4,0.38,Outlet,Femenino,Vestir,2021,7,3
Sports Direct,1185732,Northeast,Connecticut,Hartford,40,194,7760,3259.2000000000003,0.42000000000000004,Outlet,Masculino,Calzado,2021,8,4
Sports Direct,1185732,Northeast,Connecticut,Hartford,34,128,4352,1871.3600000000001,0.43000000000000005,Outlet,Masculino,Calzado,2021,8,4
Sports Direct,1185732,Northeast,Connecticut,Hartford,36,107,3852,1348.1999999999998,0.35,Outlet,Femenino,Calzado,2021,8,4
Sports Direct,1185732,Northeast,Connecticut,Hartford,32,72,2304,760.3199999999999,0.32999999999999996,Outlet,Femenino,Calzado,2021,8,4
Sports Direct,1185732,Northeast,Connecticut,Hartford,43,62,2666,879.7799999999999,0.32999999999999996,Outlet,Masculino,Vestir,2021,8,4
Sports Direct,1185732,Northeast,Connecticut,Hartford,44,124,5456,2073.28,0.38,Outlet,Femenino,Vestir,2021,8,4
Sports Direct,1185732,Northeast,Connecticut,Hartford,43,170,7310,3435.7000000000003,0.47000000000000003,Outlet,Masculino,Calzado,2021,9,3
Sports Direct,1185732,Northeast,Connecticut,Hartford,40,93,3720,1748.4,0.47000000000000003,Outlet,Masculino,Calzado,2021,9,3
Sports Direct,1185732,Northeast,Connecticut,Hartford,33,64,2112,675.84,0.32,Outlet,Femenino,Calzado,2021,9,3
Sports Direct,1185732,Northeast,Connecticut,Hartford,30,58,1740,591.5999999999999,0.33999999999999997,Outlet,Femenino,Calzado,2021,9,3
Sports Direct,1185732,Northeast,Connecticut,Hartford,41,58,2378,856.0799999999999,0.36,Outlet,Masculino,Vestir,2021,9,3
Sports Direct,1185732,Northeast,Connecticut,Hartford,45,83,3735,1568.7,0.42,Outlet,Femenino,Vestir,2021,9,3
Sports Direct,1185732,Northeast,Connecticut,Hartford,46,153,7038,2955.9600000000005,0.42000000000000004,Outlet,Masculino,Calzado,2021,10,5
Sports Direct,1185732,Northeast,Connecticut,Hartford,39,94,3666,1613.04,0.44,Outlet,Masculino,Calzado,2021,10,5
Sports Direct,1185732,Northeast,Connecticut,Hartford,36,61,2196,812.52,0.37,Outlet,Femenino,Calzado,2021,10,5
Sports Direct,1185732,Northeast,Connecticut,Hartford,43,45,1935,696.6,0.36,Outlet,Femenino,Calzado,2021,10,5
Sports Direct,1185732,Northeast,Connecticut,Hartford,50,45,2250,742.4999999999999,0.32999999999999996,Outlet,Masculino,Vestir,2021,10,5
Foot Locker,1185732,Northeast,Connecticut,Hartford,46,94,4324,1816.08,0.42,Outlet,Femenino,Vestir,2021,10,5
